airline,departure_airport,departure_time,destination_airport,destination_time,price,duration_time,crawled_at,source
Vietravel Airlines,SGN,21:05,HAN,23:15,1.541.255 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,08:30,HAN,10:40,1.570.724 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,09:15,HAN,11:25,1.570.724 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,12:00,HAN,14:10,1.570.724 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,14:35,HAN,16:45,1.570.724 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,14:40,HAN,16:50,1.570.724 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,14:50,HAN,17:00,1.570.724 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,15:20,HAN,17:30,1.570.724 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,19:05,HAN,21:15,1.570.724 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,21:10,HAN,23:20,1.570.724 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,21:35,HAN,23:40,1.782.556 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,22:00,HAN,00:05,1.782.556 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,22:20,HAN,00:25,1.782.556 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,23:10,HAN,01:15,1.782.556 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Bamboo Airways,SGN,10:20,HAN,12:30,1.784.781 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Bamboo Airways,SGN,13:15,HAN,15:25,1.784.781 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,11:15,HAN,13:25,1.828.163 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,20:25,HAN,22:30,2.017.266 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,16:00,HAN,18:05,2.262.315 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,17:20,HAN,19:25,2.262.315 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,18:00,HAN,20:05,2.262.315 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,15:30,HAN,17:35,2.475.312 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,10:00,HAN,12:10,2.544.620 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,17:05,HAN,19:10,2.675.901 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,19:00,HAN,21:05,2.675.901 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,20:05,HAN,22:10,2.675.901 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,06:15,HAN,08:25,3.078.200 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,13:25,HAN,15:35,3.085.849 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,19:50,HAN,22:00,3.085.849 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,17:00,HAN,19:15,3.085.849 VND/khách,2h 15m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,07:00,HAN,09:05,3.167.035 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,12:05,HAN,14:10,3.167.035 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,13:05,HAN,15:10,3.167.035 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,11:05,HAN,13:10,3.352.851 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietravel Airlines,SGN,14:00,HAN,15:55,3.677.520 VND/khách,1h 55m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,08:05,HAN,10:10,3.868.063 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,09:25,HAN,11:30,3.868.063 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,10:05,HAN,12:10,3.868.063 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,04:55,HAN,07:05,3.868.063 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,23:00,HAN,19:35,1.388.085 VND/khách,20h 35m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,21:25,HAN,19:35,1.388.085 VND/khách,22h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,23:00,HAN,22:15,1.388.085 VND/khách,23h 15m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,23:00,HAN,22:55,1.388.085 VND/khách,23h 55m,2025-11-16 23:31:03,traveloka.com
"VietJet Air, Bamboo Airways",SGN,23:00,HAN,19:45,1.516.699 VND/khách,20h 45m,2025-11-16 23:31:03,traveloka.com
"VietJet Air, Bamboo Airways",SGN,21:25,HAN,19:45,1.516.699 VND/khách,22h 20m,2025-11-16 23:31:03,traveloka.com
"VietJet Air, Vietravel Airlines",SGN,23:00,HAN,20:15,1.572.170 VND/khách,21h 15m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,07:20,HAN,19:35,1.803.200 VND/khách,12h 15m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,06:30,HAN,19:35,1.803.200 VND/khách,13h 5m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,05:30,HAN,13:05,1.825.689 VND/khách,31h 35m,2025-11-16 23:31:03,traveloka.com
"VietJet Air, Vietravel Airlines",SGN,06:30,HAN,20:15,1.884.685 VND/khách,13h 45m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,21:25,HAN,09:00,1.956.455 VND/khách,11h 35m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,14:00,HAN,19:35,2.019.200 VND/khách,5h 35m,2025-11-16 23:31:03,traveloka.com
"VietJet Air, Vietravel Airlines",SGN,14:00,HAN,20:15,2.100.685 VND/khách,6h 15m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,13:40,HAN,19:35,2.164.022 VND/khách,5h 55m,2025-11-16 23:31:03,traveloka.com
VietJet Air,SGN,11:40,HAN,19:35,2.164.022 VND/khách,7h 55m,2025-11-16 23:31:03,traveloka.com
"VietJet Air, Vietravel Airlines",SGN,13:40,HAN,20:15,2.245.507 VND/khách,6h 35m,2025-11-16 23:31:03,traveloka.com
"Vietravel Airlines, VietJet Air",SGN,09:00,HAN,16:45,2.343.465 VND/khách,7h 45m,2025-11-16 23:31:03,traveloka.com
"VietJet Air, Vietnam Airlines",SGN,14:00,HAN,19:30,2.379.901 VND/khách,5h 30m,2025-11-16 23:31:03,traveloka.com
"Vietnam Airlines, Vietravel Airlines",SGN,15:15,HAN,20:15,2.412.889 VND/khách,5h 0m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,17:05,HAN,23:10,3.386.716 VND/khách,6h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,16:25,HAN,10:35,3.833.049 VND/khách,18h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,15:15,HAN,19:30,3.975.449 VND/khách,4h 15m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,16:45,HAN,09:55,3.975.449 VND/khách,17h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,16:40,HAN,09:55,3.975.449 VND/khách,17h 15m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,15:15,HAN,09:55,3.975.449 VND/khách,18h 40m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,16:45,HAN,15:15,3.975.449 VND/khách,22h 30m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,16:40,HAN,15:15,3.975.449 VND/khách,22h 35m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,16:45,HAN,15:25,3.975.449 VND/khách,22h 40m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,16:40,HAN,15:25,3.975.449 VND/khách,22h 45m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,SGN,16:45,HAN,16:20,4.021.366 VND/khách,23h 35m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,21:50,SGN,23:55,1.570.724 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
Vietravel Airlines,HAN,20:10,SGN,22:25,1.534.290 VND/khách,2h 15m,2025-11-16 23:31:03,traveloka.com
Vietravel Airlines,HAN,21:00,SGN,23:20,1.534.290 VND/khách,2h 20m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,17:20,SGN,19:30,1.570.724 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,17:45,SGN,19:55,1.570.724 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,18:00,SGN,20:10,1.570.724 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,18:10,SGN,20:20,1.570.724 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,18:30,SGN,20:40,1.570.724 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,19:05,SGN,21:15,1.570.724 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Bamboo Airways,HAN,18:20,SGN,20:35,1.600.497 VND/khách,2h 15m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,15:35,SGN,17:50,1.686.400 VND/khách,2h 15m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,15:20,SGN,17:30,1.729.087 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Bamboo Airways,HAN,16:10,SGN,18:25,1.776.075 VND/khách,2h 15m,2025-11-16 23:31:03,traveloka.com
Bamboo Airways,HAN,16:30,SGN,18:45,1.776.075 VND/khách,2h 15m,2025-11-16 23:31:03,traveloka.com
Bamboo Airways,HAN,22:35,SGN,00:50,1.776.075 VND/khách,2h 15m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,10:05,SGN,12:10,1.828.163 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,11:10,SGN,13:20,1.828.163 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,11:25,SGN,13:35,1.828.163 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,11:40,SGN,13:50,1.828.163 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietravel Airlines,HAN,10:05,SGN,12:20,1.830.800 VND/khách,2h 15m,2025-11-16 23:31:03,traveloka.com
SUN PhuQuoc AIRWAYS,HAN,15:15,SGN,17:25,1.882.324 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,08:40,SGN,10:50,1.999.965 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,12:00,SGN,14:10,1.999.965 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,18:05,SGN,20:15,2.017.266 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,23:40,SGN,01:50,2.050.031 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
SUN PhuQuoc AIRWAYS,HAN,07:35,SGN,09:45,2.138.360 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Bamboo Airways,HAN,10:10,SGN,12:25,2.390.090 VND/khách,2h 15m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,19:30,SGN,21:40,2.475.312 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,20:00,SGN,22:10,2.475.312 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,17:30,SGN,19:40,2.675.901 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,18:30,SGN,20:40,2.675.901 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,21:00,SGN,23:10,2.678.012 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,22:20,SGN,00:30,2.678.012 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
SUN PhuQuoc AIRWAYS,HAN,18:55,SGN,21:05,2.804.948 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
SUN PhuQuoc AIRWAYS,HAN,21:15,SGN,23:25,2.804.948 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,20:30,SGN,22:40,2.889.326 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,14:00,SGN,16:10,2.914.047 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,13:40,SGN,15:45,2.984.665 VND/khách,2h 5m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,06:40,SGN,08:55,3.078.200 VND/khách,2h 15m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,17:10,SGN,19:20,3.085.849 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,20:05,SGN,22:15,3.085.849 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,22:10,SGN,00:20,3.085.849 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,08:55,SGN,11:10,3.085.849 VND/khách,2h 15m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,15:35,SGN,17:50,3.085.849 VND/khách,2h 15m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,14:05,SGN,16:15,3.121.010 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,10:00,SGN,12:10,3.167.035 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,14:10,SGN,16:20,3.167.035 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,17:00,SGN,19:10,3.167.035 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,12:25,SGN,14:35,3.401.745 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,09:25,SGN,11:40,3.401.745 VND/khách,2h 15m,2025-11-16 23:31:03,traveloka.com
Vietravel Airlines,HAN,10:50,SGN,13:05,3.650.655 VND/khách,2h 15m,2025-11-16 23:31:03,traveloka.com
Vietravel Airlines,HAN,16:10,SGN,18:25,3.650.655 VND/khách,2h 15m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,09:00,SGN,11:10,3.792.584 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,19:00,SGN,21:10,3.792.584 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,11:00,SGN,13:10,3.823.364 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,07:00,SGN,09:10,3.868.063 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,08:00,SGN,10:10,3.868.063 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,15:00,SGN,17:10,3.868.063 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,17:00,SGN,19:10,3.868.063 VND/khách,2h 10m,2025-11-16 23:31:03,traveloka.com
"Bamboo Airways, VietJet Air",HAN,13:50,SGN,08:35,2.093.919 VND/khách,18h 45m,2025-11-16 23:31:03,traveloka.com
"Bamboo Airways, VietJet Air",HAN,13:50,SGN,14:05,2.093.919 VND/khách,24h 15m,2025-11-16 23:31:03,traveloka.com
"Bamboo Airways, Vietnam Airlines",HAN,13:50,SGN,08:55,2.168.850 VND/khách,19h 5m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,17:40,SGN,08:05,2.278.209 VND/khách,14h 25m,2025-11-16 23:31:03,traveloka.com
VietJet Air,HAN,17:40,SGN,08:30,2.278.209 VND/khách,14h 50m,2025-11-16 23:31:03,traveloka.com
"SUN PhuQuoc AIRWAYS, VietJet Air",HAN,07:45,SGN,08:05,2.391.048 VND/khách,24h 20m,2025-11-16 23:31:03,traveloka.com
"SUN PhuQuoc AIRWAYS, VietJet Air",HAN,07:45,SGN,08:30,2.391.048 VND/khách,24h 45m,2025-11-16 23:31:03,traveloka.com
"VietJet Air, Vietnam Airlines",HAN,07:10,SGN,16:45,3.255.945 VND/khách,9h 35m,2025-11-16 23:31:03,traveloka.com
"Bamboo Airways, VietJet Air",HAN,13:50,SGN,20:30,3.381.778 VND/khách,6h 40m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,11:20,SGN,08:55,3.386.558 VND/khách,21h 35m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,12:00,SGN,10:20,4.125.035 VND/khách,22h 20m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,18:50,SGN,09:45,5.014.106 VND/khách,14h 55m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,12:00,SGN,08:35,5.014.106 VND/khách,20h 35m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,11:20,SGN,16:25,5.314.198 VND/khách,5h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,11:20,SGN,14:55,5.903.176 VND/khách,3h 35m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,16:45,SGN,09:45,5.903.176 VND/khách,17h 0m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,18:50,SGN,11:35,6.053.221 VND/khách,16h 45m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,16:45,SGN,21:50,6.203.267 VND/khách,5h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,14:30,SGN,08:25,6.349.214 VND/khách,17h 55m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,14:30,SGN,11:05,6.349.214 VND/khách,20h 35m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,14:30,SGN,23:15,6.499.259 VND/khách,8h 45m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,14:30,SGN,12:40,6.499.259 VND/khách,22h 10m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,13:45,SGN,09:45,6.791.971 VND/khách,20h 0m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,16:45,SGN,11:35,6.942.018 VND/khách,18h 50m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,13:45,SGN,21:50,7.092.063 VND/khách,8h 5m,2025-11-16 23:31:03,traveloka.com
Vietnam Airlines,HAN,14:30,SGN,13:15,7.684.596 VND/khách,22h 45m,2025-11-16 23:31:03,traveloka.com
