airline,departure_airport,departure_time,destination_airport,destination_time,price,duration_time,crawled_at,source
Bamboo Airways,HAN,22:35,SGN,00:50,1.441.073 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
Vietravel Airlines,HAN,20:10,SGN,22:25,1.535.285 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
Bamboo Airways,HAN,20:30,SGN,22:45,1.569.455 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,15:35,SGN,17:45,1.574.485 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,17:10,SGN,19:20,1.574.485 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,17:20,SGN,19:30,1.574.485 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,18:00,SGN,20:10,1.574.485 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,18:30,SGN,20:40,1.574.485 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,19:05,SGN,21:15,1.574.485 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,20:35,SGN,22:45,1.574.485 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,15:35,SGN,17:50,1.574.485 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,15:55,SGN,18:10,1.574.485 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,23:40,SGN,01:50,1.589.473 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
SUN PhuQuoc AIRWAYS,HAN,18:55,SGN,21:05,1.666.625 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
SUN PhuQuoc AIRWAYS,HAN,21:15,SGN,23:25,1.716.375 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
SUN PhuQuoc AIRWAYS,HAN,22:15,SGN,00:25,1.716.375 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,06:50,SGN,09:00,1.720.153 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,11:40,SGN,13:50,1.720.153 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,14:05,SGN,16:15,1.720.153 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,15:10,SGN,17:20,1.720.153 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,09:20,SGN,11:35,1.720.153 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
Bamboo Airways,HAN,15:45,SGN,18:00,1.741.627 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
Bamboo Airways,HAN,16:30,SGN,18:45,1.741.627 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
Vietravel Airlines,HAN,10:50,SGN,13:05,1.784.470 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,08:40,SGN,10:50,1.815.000 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,11:45,SGN,13:55,1.815.000 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietravel Airlines,HAN,10:05,SGN,12:20,1.827.815 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,06:40,SGN,08:55,1.993.000 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
Vietravel Airlines,HAN,16:10,SGN,18:25,2.015.870 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
SUN PhuQuoc AIRWAYS,HAN,15:15,SGN,17:25,2.132.285 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,23:00,SGN,01:10,2.192.006 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,08:40,SGN,10:50,2.219.477 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,17:30,SGN,19:40,2.252.745 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Bamboo Airways,HAN,13:10,SGN,15:25,2.320.638 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
Bamboo Airways,HAN,10:10,SGN,12:25,2.329.078 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,20:00,SGN,22:10,2.475.312 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,22:30,SGN,00:40,2.475.312 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,19:30,SGN,21:40,2.675.901 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,15:30,SGN,17:40,3.613.708 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,20:30,SGN,22:40,3.613.708 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,10:05,SGN,12:10,3.727.437 VND/khách,2h 5m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,11:40,SGN,13:50,3.727.437 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,15:35,SGN,17:50,3.727.437 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,05:45,SGN,07:55,3.792.584 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,14:00,SGN,16:10,3.792.584 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,15:00,SGN,17:10,3.792.584 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,17:00,SGN,19:10,3.792.584 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,18:30,SGN,20:40,3.792.584 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,21:15,SGN,23:25,3.792.584 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,09:25,SGN,11:40,3.792.584 VND/khách,2h 15m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,19:00,SGN,21:10,3.848.148 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,11:00,SGN,13:10,3.866.130 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,05:00,SGN,07:10,3.868.063 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,08:00,SGN,10:10,3.868.063 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,10:00,SGN,12:10,3.868.063 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,12:00,SGN,14:10,3.868.063 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,13:00,SGN,15:10,3.868.063 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,16:00,SGN,18:10,3.868.063 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,18:00,SGN,20:10,3.868.063 VND/khách,2h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,15:25,SGN,08:35,2.073.027 VND/khách,17h 10m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,15:25,SGN,14:05,2.073.027 VND/khách,22h 40m,2025-11-11 21:38:43,Traveloka.com
"VietJet Air, Vietnam Airlines",HAN,15:25,SGN,08:55,2.180.862 VND/khách,17h 30m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,07:10,SGN,14:05,2.237.995 VND/khách,6h 55m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,07:10,SGN,20:30,2.237.995 VND/khách,13h 20m,2025-11-11 21:38:43,Traveloka.com
VietJet Air,HAN,15:25,SGN,20:30,2.287.327 VND/khách,5h 5m,2025-11-11 21:38:43,Traveloka.com
"SUN PhuQuoc AIRWAYS, Vietravel Airlines",HAN,13:20,SGN,20:15,2.399.990 VND/khách,6h 55m,2025-11-11 21:38:43,Traveloka.com
"SUN PhuQuoc AIRWAYS, VietJet Air",HAN,13:20,SGN,08:05,2.413.856 VND/khách,18h 45m,2025-11-11 21:38:43,Traveloka.com
"SUN PhuQuoc AIRWAYS, VietJet Air",HAN,13:20,SGN,08:30,2.413.856 VND/khách,19h 10m,2025-11-11 21:38:43,Traveloka.com
"VietJet Air, Vietnam Airlines",HAN,07:10,SGN,14:55,2.554.405 VND/khách,7h 45m,2025-11-11 21:38:43,Traveloka.com
"VietJet Air, Vietnam Airlines",HAN,07:10,SGN,16:35,3.137.459 VND/khách,9h 25m,2025-11-11 21:38:43,Traveloka.com
"Vietnam Airlines, VietJet Air",HAN,11:20,SGN,20:30,3.456.571 VND/khách,9h 10m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,12:00,SGN,08:35,4.215.266 VND/khách,20h 35m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,12:00,SGN,09:20,4.215.266 VND/khách,21h 20m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,11:20,SGN,08:55,4.510.413 VND/khách,21h 35m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,12:00,SGN,20:45,4.949.476 VND/khách,8h 45m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,11:20,SGN,14:55,5.093.120 VND/khách,3h 35m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,17:00,SGN,22:35,5.826.786 VND/khách,5h 35m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,12:00,SGN,12:40,6.076.197 VND/khách,24h 40m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,12:00,SGN,19:40,6.374.601 VND/khách,7h 40m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,17:00,SGN,21:50,6.409.762 VND/khách,4h 50m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,16:45,SGN,22:35,6.409.762 VND/khách,5h 50m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,16:45,SGN,21:50,6.995.993 VND/khách,5h 5m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,17:00,SGN,10:30,6.995.993 VND/khách,17h 30m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,12:30,SGN,23:15,7.143.701 VND/khách,10h 45m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,12:30,SGN,08:25,7.143.701 VND/khách,19h 55m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,21:05,SGN,22:20,7.266.556 VND/khách,25h 15m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,09:55,SGN,22:35,7.287.887 VND/khách,12h 40m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,16:45,SGN,10:30,7.714.569 VND/khách,17h 45m,2025-11-11 21:38:43,Traveloka.com
Vietnam Airlines,HAN,09:55,SGN,21:50,8.013.241 VND/khách,11h 55m,2025-11-11 21:38:43,Traveloka.com
