airline,departure_airport,departure_time,destination_airport,destination_time,price,duration_time,crawled_at,source
"VietJet Air, Vietravel Airlines",SGN,14:00,HAN,20:15,2.197.010 VND/khách,6h 15m,2025-10-29 01:58:29,traveloka.com
"VietJet Air, Vietravel Airlines",SGN,13:10,HAN,20:15,2.197.010 VND/khách,7h 5m,2025-10-29 01:58:29,traveloka.com
"Vietnam Airlines, VietJet Air",SGN,16:45,HAN,22:15,2.219.598 VND/khách,5h 30m,2025-10-29 01:58:29,traveloka.com
"Bamboo Airways, VietJet Air",SGN,13:25,HAN,19:35,2.241.727 VND/khách,6h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,SGN,14:00,HAN,19:35,2.254.720 VND/khách,5h 35m,2025-10-29 01:58:29,traveloka.com
VietJet Air,SGN,13:10,HAN,19:35,2.254.720 VND/khách,6h 25m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,SGN,15:45,HAN,19:40,2.418.990 VND/khách,3h 55m,2025-10-29 01:58:29,traveloka.com
"Vietnam Airlines, VietJet Air",SGN,20:55,HAN,09:15,2.683.030 VND/khách,12h 20m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,SGN,07:00,HAN,11:05,2.731.852 VND/khách,4h 5m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,SGN,11:05,HAN,15:05,3.059.650 VND/khách,4h 0m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,SGN,10:05,HAN,14:20,3.059.650 VND/khách,4h 15m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,SGN,15:15,HAN,19:30,3.059.650 VND/khách,4h 15m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,SGN,10:05,HAN,13:35,3.078.902 VND/khách,3h 30m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,SGN,08:05,HAN,11:45,3.381.881 VND/khách,3h 40m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,SGN,16:45,HAN,20:25,3.381.881 VND/khách,3h 40m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,SGN,16:15,HAN,20:25,3.381.881 VND/khách,4h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,SGN,12:15,HAN,16:20,3.693.817 VND/khách,4h 5m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,22:50,SGN,01:00,1.587.025 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietravel Airlines,HAN,20:10,SGN,22:25,1.538.270 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Vietravel Airlines,HAN,21:00,SGN,23:20,1.538.270 VND/khách,2h 20m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,22:10,SGN,00:20,1.587.025 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietravel Airlines,HAN,08:50,SGN,11:05,1.680.555 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Vietravel Airlines,HAN,10:05,SGN,12:20,1.680.555 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Vietravel Airlines,HAN,10:50,SGN,13:05,1.680.555 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Bamboo Airways,HAN,22:35,SGN,00:50,1.711.400 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Bamboo Airways,HAN,20:30,SGN,22:45,1.735.372 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,10:05,SGN,12:10,1.754.185 VND/khách,2h 5m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,06:45,SGN,08:55,1.754.185 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,08:40,SGN,10:50,1.754.185 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,11:40,SGN,13:50,1.754.185 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,13:35,SGN,15:45,1.754.185 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,17:10,SGN,19:20,1.754.185 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,17:20,SGN,19:30,1.754.185 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,18:10,SGN,20:20,1.754.185 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,18:30,SGN,20:40,1.754.185 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,19:05,SGN,21:15,1.754.185 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,23:40,SGN,01:50,1.754.185 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,15:35,SGN,17:50,1.754.185 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,15:35,SGN,17:50,1.754.185 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,21:50,SGN,00:05,1.754.185 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Vietravel Airlines,HAN,16:10,SGN,18:25,1.838.760 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Bamboo Airways,HAN,07:05,SGN,09:20,1.919.940 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Bamboo Airways,HAN,10:10,SGN,12:25,1.919.940 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Bamboo Airways,HAN,13:15,SGN,15:30,1.919.940 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,20:00,SGN,22:10,2.019.777 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,20:30,SGN,22:40,2.019.777 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,18:30,SGN,20:45,2.019.777 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,19:45,SGN,22:00,2.019.777 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Bamboo Airways,HAN,16:30,SGN,18:45,2.096.023 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,17:30,SGN,19:40,2.265.133 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,18:00,SGN,20:10,2.265.133 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,18:30,SGN,20:40,2.265.133 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,21:00,SGN,23:10,2.265.133 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,22:00,SGN,00:10,2.265.133 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,21:35,SGN,23:50,2.265.133 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,19:00,SGN,21:10,2.679.233 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,17:00,SGN,19:10,2.904.837 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,23:00,SGN,01:10,2.953.064 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,06:45,SGN,08:50,3.137.763 VND/khách,2h 5m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,05:00,SGN,07:10,3.137.763 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,15:30,SGN,17:40,3.137.763 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,07:00,SGN,09:10,3.370.688 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,05:45,SGN,07:55,3.581.040 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,14:25,SGN,16:35,3.581.040 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,05:00,SGN,07:10,3.753.140 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,11:10,SGN,13:20,3.753.140 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,20:05,SGN,22:15,3.753.140 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,08:55,SGN,11:10,3.753.140 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,12:35,SGN,14:40,3.753.359 VND/khách,2h 5m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,15:00,SGN,17:10,3.753.359 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,16:00,SGN,18:10,3.753.359 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,09:25,SGN,11:40,3.753.359 VND/khách,2h 15m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,08:00,SGN,10:10,3.828.265 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,09:00,SGN,11:10,3.828.265 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,10:55,SGN,13:05,3.828.265 VND/khách,2h 10m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,10:10,SGN,22:30,2.254.720 VND/khách,12h 20m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,10:10,SGN,23:35,2.254.720 VND/khách,13h 25m,2025-10-29 01:58:29,traveloka.com
"VietJet Air, Vietnam Airlines",HAN,10:10,SGN,20:35,2.305.073 VND/khách,10h 25m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,18:00,SGN,02:00,2.465.660 VND/khách,8h 0m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,18:00,SGN,03:30,2.465.660 VND/khách,9h 30m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,13:00,SGN,02:00,2.465.660 VND/khách,13h 0m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,13:00,SGN,03:30,2.465.660 VND/khách,14h 30m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,08:55,SGN,02:00,2.465.660 VND/khách,17h 5m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,08:55,SGN,03:30,2.465.660 VND/khách,18h 35m,2025-10-29 01:58:29,traveloka.com
Bamboo Airways,HAN,07:35,SGN,01:05,2.493.669 VND/khách,17h 30m,2025-10-29 01:58:29,traveloka.com
VietJet Air,HAN,10:10,SGN,16:00,2.622.870 VND/khách,5h 50m,2025-10-29 01:58:29,traveloka.com
"Vietnam Airlines, VietJet Air",HAN,06:00,SGN,11:20,3.022.700 VND/khách,5h 20m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,20:05,SGN,23:45,3.035.927 VND/khách,3h 40m,2025-10-29 01:58:29,traveloka.com
Bamboo Airways,HAN,07:35,SGN,16:50,3.312.222 VND/khách,9h 15m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,11:45,SGN,15:15,3.967.477 VND/khách,3h 30m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,06:00,SGN,09:30,4.220.359 VND/khách,3h 30m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,11:45,SGN,15:30,4.220.359 VND/khách,3h 45m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,11:20,SGN,14:55,4.297.855 VND/khách,3h 35m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,16:30,SGN,20:35,4.419.198 VND/khách,4h 5m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,10:55,SGN,14:25,4.694.515 VND/khách,3h 30m,2025-10-29 01:58:29,traveloka.com
Vietnam Airlines,HAN,07:45,SGN,11:25,4.954.402 VND/khách,3h 40m,2025-10-29 01:58:29,traveloka.com
