airline,departure_airport,departure_time,destination_airport,destination_time,price,duration_time,crawled_at,source
"VietJet Air, Vietravel Airlines",SGN,21:45,HAN,21:20,1.924.610 VND/khách,23h 35m,2025-11-23 23:32:23,traveloka.com
VietJet Air,SGN,11:00,HAN,22:15,2.039.292 VND/khách,11h 15m,2025-11-23 23:32:23,traveloka.com
VietJet Air,SGN,16:35,HAN,22:15,2.056.986 VND/khách,5h 40m,2025-11-23 23:32:23,traveloka.com
VietJet Air,SGN,12:50,HAN,22:15,2.056.986 VND/khách,9h 25m,2025-11-23 23:32:23,traveloka.com
VietJet Air,SGN,07:50,HAN,22:15,2.056.986 VND/khách,14h 25m,2025-11-23 23:32:23,traveloka.com
"Vietnam Airlines, VietJet Air",SGN,17:05,HAN,22:15,2.203.566 VND/khách,5h 10m,2025-11-23 23:32:23,traveloka.com
"Vietnam Airlines, VietJet Air",SGN,15:45,HAN,22:15,2.356.566 VND/khách,6h 30m,2025-11-23 23:32:23,traveloka.com
"VietJet Air, Vietnam Airlines",SGN,12:50,HAN,19:55,2.811.420 VND/khách,7h 5m,2025-11-23 23:32:23,traveloka.com
VietJet Air,SGN,21:25,HAN,09:00,3.327.953 VND/khách,11h 35m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,SGN,17:05,HAN,09:10,3.389.812 VND/khách,16h 5m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,SGN,20:25,HAN,09:10,3.681.844 VND/khách,12h 45m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,SGN,15:45,HAN,09:10,3.681.844 VND/khách,17h 25m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,SGN,17:25,HAN,16:25,4.127.546 VND/khách,23h 0m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,SGN,18:20,HAN,16:25,4.427.234 VND/khách,22h 5m,2025-11-23 23:32:23,traveloka.com
Bamboo Airways,SGN,08:50,HAN,19:45,4.676.752 VND/khách,10h 55m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,SGN,16:15,HAN,10:35,4.718.992 VND/khách,18h 20m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,SGN,11:55,HAN,10:35,4.718.992 VND/khách,22h 40m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,SGN,11:30,HAN,09:10,4.868.837 VND/khách,21h 40m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,SGN,11:05,HAN,16:25,5.168.798 VND/khách,5h 20m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,SGN,12:15,HAN,21:45,5.168.798 VND/khách,9h 30m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,SGN,20:55,HAN,08:00,5.168.798 VND/khách,11h 5m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,SGN,10:05,HAN,21:45,5.168.798 VND/khách,11h 40m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,SGN,19:40,HAN,08:00,5.168.798 VND/khách,12h 20m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,SGN,17:15,HAN,21:45,5.464.657 VND/khách,4h 30m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,SGN,17:10,HAN,21:45,5.464.657 VND/khách,4h 35m,2025-11-23 23:32:23,traveloka.com
VietJet Air,DAD,22:55,HAN,00:15,905.566 VND/khách,1h 20m,2025-11-23 23:32:23,traveloka.com
Bamboo Airways,DAD,18:20,HAN,19:45,1.101.828 VND/khách,1h 25m,2025-11-23 23:32:23,traveloka.com
VietJet Air,DAD,17:00,HAN,18:20,1.141.420 VND/khách,1h 20m,2025-11-23 23:32:23,traveloka.com
VietJet Air,DAD,18:15,HAN,19:35,1.257.054 VND/khách,1h 20m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,20:20,HAN,21:45,1.283.550 VND/khách,1h 25m,2025-11-23 23:32:23,traveloka.com
VietJet Air,DAD,21:35,HAN,22:55,1.398.800 VND/khách,1h 20m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,13:15,HAN,14:40,1.449.715 VND/khách,1h 25m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,17:10,HAN,18:35,1.449.715 VND/khách,1h 25m,2025-11-23 23:32:23,traveloka.com
VietJet Air,DAD,13:10,HAN,14:30,1.574.115 VND/khách,1h 20m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,07:55,HAN,09:20,1.643.740 VND/khách,1h 25m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,19:10,HAN,20:35,1.643.740 VND/khách,1h 25m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,10:35,HAN,12:00,1.657.022 VND/khách,1h 25m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,10:15,HAN,11:45,1.790.005 VND/khách,1h 30m,2025-11-23 23:32:23,traveloka.com
VietJet Air,DAD,12:20,HAN,13:45,1.801.654 VND/khách,1h 25m,2025-11-23 23:32:23,traveloka.com
VietJet Air,DAD,05:45,HAN,07:05,1.810.930 VND/khách,1h 20m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,12:10,HAN,13:35,1.974.255 VND/khách,1h 25m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,16:00,HAN,17:25,1.979.055 VND/khách,1h 25m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,13:45,HAN,15:10,1.983.035 VND/khách,1h 25m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,06:05,HAN,07:30,2.157.160 VND/khách,1h 25m,2025-11-23 23:32:23,traveloka.com
VietJet Air,DAD,15:40,HAN,17:00,2.402.205 VND/khách,1h 20m,2025-11-23 23:32:23,traveloka.com
VietJet Air,DAD,21:05,HAN,22:25,2.402.205 VND/khách,1h 20m,2025-11-23 23:32:23,traveloka.com
Vietravel Airlines,DAD,18:55,HAN,20:15,2.681.910 VND/khách,1h 20m,2025-11-23 23:32:23,traveloka.com
VietJet Air,DAD,05:25,HAN,10:40,4.115.682 VND/khách,29h 15m,2025-11-23 23:32:23,traveloka.com
VietJet Air,DAD,06:25,HAN,11:10,4.260.358 VND/khách,28h 45m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,14:15,HAN,01:05,4.392.975 VND/khách,10h 50m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,17:10,HAN,01:05,4.673.366 VND/khách,7h 55m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,08:00,HAN,01:05,4.741.197 VND/khách,17h 5m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,17:10,HAN,00:05,4.887.291 VND/khách,6h 55m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,13:20,HAN,11:50,6.222.823 VND/khách,22h 30m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,13:20,HAN,21:40,6.515.635 VND/khách,8h 20m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,17:30,HAN,18:15,6.816.399 VND/khách,24h 45m,2025-11-23 23:32:23,traveloka.com
Bamboo Airways,DAD,23:35,HAN,09:20,7.074.694 VND/khách,9h 45m,2025-11-23 23:32:23,traveloka.com
Vietnam Airlines,DAD,17:30,HAN,14:30,7.413.540 VND/khách,21h 0m,2025-11-23 23:32:23,traveloka.com
