airline,departure_airport,departure_time,destination_airport,destination_time,price,duration_time,crawled_at,source
Vietnam Airlines,SGN,06:15,HAN,08:20,3.383.242 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,16:00,HAN,18:05,3.417.825 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,22:00,HAN,00:05,3.417.825 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,08:00,HAN,10:05,3.421.805 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,19:35,HAN,21:40,3.421.805 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,15:30,HAN,17:35,3.554.140 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
VietJet Air,SGN,13:25,HAN,15:30,3.652.183 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
VietJet Air,SGN,11:15,HAN,13:25,3.652.183 VND/khách,2h 10m,2025-11-20 23:32:19,traveloka.com
VietJet Air,SGN,12:00,HAN,14:10,3.652.183 VND/khách,2h 10m,2025-11-20 23:32:19,traveloka.com
VietJet Air,SGN,15:20,HAN,17:30,3.652.183 VND/khách,2h 10m,2025-11-20 23:32:19,traveloka.com
VietJet Air,SGN,19:50,HAN,22:00,3.652.183 VND/khách,2h 10m,2025-11-20 23:32:19,traveloka.com
VietJet Air,SGN,05:40,HAN,07:50,3.665.290 VND/khách,2h 10m,2025-11-20 23:32:19,traveloka.com
VietJet Air,SGN,06:40,HAN,08:50,3.665.290 VND/khách,2h 10m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,07:00,HAN,09:05,3.814.830 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,20:00,HAN,22:05,3.814.830 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
Vietravel Airlines,SGN,14:00,HAN,15:55,3.826.387 VND/khách,1h 55m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,19:00,HAN,21:05,3.841.695 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,13:40,HAN,15:45,3.884.480 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,15:00,HAN,17:05,3.884.480 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,18:00,HAN,20:05,3.884.480 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,04:55,HAN,07:05,3.888.460 VND/khách,2h 10m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,06:00,HAN,08:05,3.908.360 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,11:00,HAN,13:05,3.908.360 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,21:25,HAN,23:30,4.449.342 VND/khách,2h 5m,2025-11-20 23:32:19,traveloka.com
VietJet Air,SGN,23:00,HAN,07:05,1.831.980 VND/khách,8h 5m,2025-11-20 23:32:19,traveloka.com
VietJet Air,SGN,21:25,HAN,07:05,1.974.223 VND/khách,9h 40m,2025-11-20 23:32:19,traveloka.com
VietJet Air,SGN,20:40,HAN,07:05,1.974.223 VND/khách,10h 25m,2025-11-20 23:32:19,traveloka.com
"Bamboo Airways, VietJet Air",SGN,08:50,HAN,07:05,2.007.018 VND/khách,22h 15m,2025-11-20 23:32:19,traveloka.com
"VietJet Air, Vietravel Airlines",SGN,23:00,HAN,20:15,2.012.846 VND/khách,21h 15m,2025-11-20 23:32:19,traveloka.com
"VietJet Air, Bamboo Airways",SGN,23:00,HAN,19:45,2.039.629 VND/khách,20h 45m,2025-11-20 23:32:19,traveloka.com
VietJet Air,SGN,23:00,HAN,22:55,2.053.898 VND/khách,23h 55m,2025-11-20 23:32:19,traveloka.com
VietJet Air,SGN,05:30,HAN,13:05,2.184.794 VND/khách,31h 35m,2025-11-20 23:32:19,traveloka.com
"VietJet Air, Vietnam Airlines",SGN,16:35,HAN,23:15,2.499.068 VND/khách,6h 40m,2025-11-20 23:32:19,traveloka.com
VietJet Air,SGN,21:25,HAN,09:00,2.543.271 VND/khách,11h 35m,2025-11-20 23:32:19,traveloka.com
"VietJet Air, Vietnam Airlines",SGN,07:50,HAN,23:15,2.650.616 VND/khách,15h 25m,2025-11-20 23:32:19,traveloka.com
"VietJet Air, Vietnam Airlines",SGN,05:30,HAN,19:40,2.739.212 VND/khách,14h 10m,2025-11-20 23:32:19,traveloka.com
"VietJet Air, Vietnam Airlines",SGN,05:30,HAN,19:50,2.739.212 VND/khách,14h 20m,2025-11-20 23:32:19,traveloka.com
Bamboo Airways,SGN,08:50,HAN,19:45,2.880.999 VND/khách,10h 55m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,20:25,HAN,19:10,3.947.291 VND/khách,22h 45m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,10:05,HAN,00:20,4.537.470 VND/khách,14h 15m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,10:05,HAN,08:00,4.537.470 VND/khách,21h 55m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,15:55,HAN,10:35,4.685.898 VND/khách,18h 40m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,17:15,HAN,00:20,5.128.195 VND/khách,7h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,12:15,HAN,00:20,5.128.195 VND/khách,12h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,11:05,HAN,00:20,5.128.195 VND/khách,13h 15m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,12:15,HAN,08:00,5.128.195 VND/khách,19h 45m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,11:55,HAN,10:35,5.128.195 VND/khách,22h 40m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,10:05,HAN,09:20,5.128.195 VND/khách,23h 15m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,11:05,HAN,08:00,5.146.918 VND/khách,20h 55m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,21:15,HAN,08:00,5.421.522 VND/khách,10h 45m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,13:30,HAN,00:20,5.421.522 VND/khách,10h 50m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,18:55,HAN,00:20,5.444.314 VND/khách,5h 25m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,10:05,HAN,19:30,5.444.314 VND/khách,9h 25m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,18:55,HAN,08:00,5.444.314 VND/khách,13h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,17:15,HAN,08:00,5.444.314 VND/khách,14h 45m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,15:15,HAN,00:20,5.718.375 VND/khách,9h 5m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,SGN,10:05,HAN,16:20,6.008.175 VND/khách,6h 15m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,23:05,HAN,00:30,975.100 VND/khách,1h 25m,2025-11-20 23:32:19,traveloka.com
VietJet Air,DAD,11:35,HAN,12:55,1.123.726 VND/khách,1h 20m,2025-11-20 23:32:19,traveloka.com
VietJet Air,DAD,12:40,HAN,14:00,1.123.726 VND/khách,1h 20m,2025-11-20 23:32:19,traveloka.com
VietJet Air,DAD,21:20,HAN,22:40,1.123.726 VND/khách,1h 20m,2025-11-20 23:32:19,traveloka.com
VietJet Air,DAD,13:10,HAN,14:35,1.123.726 VND/khách,1h 25m,2025-11-20 23:32:19,traveloka.com
VietJet Air,DAD,05:45,HAN,07:05,1.254.622 VND/khách,1h 20m,2025-11-20 23:32:19,traveloka.com
Bamboo Airways,DAD,18:20,HAN,19:45,1.298.764 VND/khách,1h 25m,2025-11-20 23:32:19,traveloka.com
VietJet Air,DAD,21:35,HAN,22:55,1.604.840 VND/khách,1h 20m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,20:20,HAN,21:45,1.781.050 VND/khách,1h 25m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,18:10,HAN,19:35,1.799.955 VND/khách,1h 25m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,13:45,HAN,15:10,1.936.270 VND/khách,1h 25m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,15:00,HAN,16:25,1.971.587 VND/khách,1h 25m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,15:00,HAN,16:25,1.986.020 VND/khách,1h 25m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,07:55,HAN,09:20,2.150.195 VND/khách,1h 25m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,13:10,HAN,14:35,2.150.195 VND/khách,1h 25m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,06:35,HAN,08:00,2.157.559 VND/khách,1h 25m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,19:05,HAN,20:30,2.274.570 VND/khách,1h 25m,2025-11-20 23:32:19,traveloka.com
VietJet Air,DAD,07:40,HAN,09:00,2.447.221 VND/khách,1h 20m,2025-11-20 23:32:19,traveloka.com
VietJet Air,DAD,18:15,HAN,19:35,2.447.221 VND/khách,1h 20m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,12:10,HAN,13:35,2.563.120 VND/khách,1h 25m,2025-11-20 23:32:19,traveloka.com
Vietravel Airlines,DAD,08:30,HAN,09:50,2.564.100 VND/khách,1h 20m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,09:45,HAN,11:10,2.615.855 VND/khách,1h 25m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,10:15,HAN,11:45,2.615.855 VND/khách,1h 30m,2025-11-20 23:32:19,traveloka.com
Bamboo Airways,DAD,23:35,HAN,09:20,3.191.673 VND/khách,9h 45m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,17:10,HAN,00:05,4.600.576 VND/khách,30h 55m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,17:10,HAN,01:05,4.600.576 VND/khách,31h 55m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,17:30,HAN,13:30,6.312.180 VND/khách,20h 0m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,17:30,HAN,17:10,6.899.499 VND/khách,23h 40m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,13:20,HAN,11:50,7.784.551 VND/khách,22h 30m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,17:10,HAN,07:05,8.375.673 VND/khách,13h 55m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,17:10,HAN,17:35,8.375.673 VND/khách,24h 25m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,17:10,HAN,18:05,8.375.673 VND/khách,24h 55m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,17:10,HAN,18:45,8.375.673 VND/khách,25h 35m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,17:10,HAN,08:45,8.962.991 VND/khách,15h 35m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,17:10,HAN,15:45,8.962.991 VND/khách,22h 35m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,17:10,HAN,16:55,8.962.991 VND/khách,23h 45m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,17:10,HAN,17:05,8.962.991 VND/khách,23h 55m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,20:30,HAN,15:45,9.008.629 VND/khách,19h 15m,2025-11-20 23:32:19,traveloka.com
Vietnam Airlines,DAD,13:20,HAN,23:05,9.260.454 VND/khách,9h 45m,2025-11-20 23:32:19,traveloka.com
