airline,departure_airport,departure_time,destination_airport,destination_time,price,duration_time,crawled_at,source
Vietravel Airlines,SGN,14:00,HAN,15:55,2.583.900 VND/khách,1h 55m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,21:35,HAN,23:40,2.717.345 VND/khách,2h 5m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,13:00,HAN,15:10,2.935.236 VND/khách,2h 10m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,16:40,HAN,18:45,3.206.885 VND/khách,2h 5m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,16:00,HAN,18:05,3.443.695 VND/khách,2h 5m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,20:30,HAN,22:35,3.443.695 VND/khách,2h 5m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,15:20,HAN,17:30,3.443.695 VND/khách,2h 10m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,15:25,HAN,17:30,3.654.858 VND/khách,2h 5m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,19:55,HAN,22:00,3.654.858 VND/khách,2h 5m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,20:15,HAN,22:20,3.654.858 VND/khách,2h 5m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,22:50,HAN,00:55,3.654.858 VND/khách,2h 5m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,20:15,HAN,22:25,3.654.858 VND/khách,2h 10m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,23:20,HAN,01:30,3.654.858 VND/khách,2h 10m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,14:45,HAN,16:50,3.656.625 VND/khách,2h 5m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,20:00,HAN,22:05,3.656.625 VND/khách,2h 5m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,07:20,HAN,09:30,3.665.290 VND/khách,2h 10m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,17:05,HAN,19:10,3.908.360 VND/khách,2h 5m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,07:00,HAN,09:05,4.444.630 VND/khách,2h 5m,2025-11-19 23:33:26,traveloka.com
Bamboo Airways,SGN,13:15,HAN,15:25,4.636.137 VND/khách,2h 10m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,07:20,HAN,07:05,1.809.726 VND/khách,23h 45m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,06:30,HAN,07:05,1.809.726 VND/khách,24h 35m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,07:20,HAN,00:00,1.821.132 VND/khách,16h 40m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,06:30,HAN,00:00,1.821.132 VND/khách,17h 30m,2025-11-19 23:33:26,traveloka.com
"Vietravel Airlines, VietJet Air",SGN,09:00,HAN,07:05,1.906.670 VND/khách,22h 5m,2025-11-19 23:33:26,traveloka.com
"Vietravel Airlines, VietJet Air",SGN,09:00,HAN,00:00,1.918.076 VND/khách,15h 0m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,11:45,HAN,00:00,1.952.028 VND/khách,12h 15m,2025-11-19 23:33:26,traveloka.com
"VietJet Air, Vietravel Airlines",SGN,07:20,HAN,20:15,2.008.886 VND/khách,12h 55m,2025-11-19 23:33:26,traveloka.com
"VietJet Air, Vietravel Airlines",SGN,06:30,HAN,20:15,2.008.886 VND/khách,13h 45m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,05:30,HAN,13:05,2.039.292 VND/khách,7h 35m,2025-11-19 23:33:26,traveloka.com
Vietravel Airlines,SGN,09:00,HAN,20:15,2.105.830 VND/khách,11h 15m,2025-11-19 23:33:26,traveloka.com
"VietJet Air, Bamboo Airways",SGN,11:45,HAN,19:45,2.170.525 VND/khách,8h 0m,2025-11-19 23:33:26,traveloka.com
"VietJet Air, Vietravel Airlines",SGN,13:20,HAN,20:15,2.294.563 VND/khách,6h 55m,2025-11-19 23:33:26,traveloka.com
"VietJet Air, Bamboo Airways",SGN,13:20,HAN,19:45,2.325.306 VND/khách,6h 25m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, VietJet Air",SGN,20:55,HAN,14:30,2.546.122 VND/khách,17h 35m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, Vietravel Airlines",SGN,12:15,HAN,20:15,2.658.250 VND/khách,8h 0m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,11:45,HAN,19:35,2.674.025 VND/khách,7h 50m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, Bamboo Airways",SGN,12:15,HAN,19:45,2.688.993 VND/khách,7h 30m,2025-11-19 23:33:26,traveloka.com
"VietJet Air, Vietnam Airlines",SGN,11:45,HAN,19:30,2.722.297 VND/khách,7h 45m,2025-11-19 23:33:26,traveloka.com
VietJet Air,SGN,22:30,HAN,09:00,2.859.446 VND/khách,10h 30m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,16:45,HAN,21:45,4.244.662 VND/khách,5h 0m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,15:35,HAN,21:45,4.244.662 VND/khách,6h 10m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,20:55,HAN,08:00,4.244.662 VND/khách,11h 5m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,15:35,HAN,08:00,4.244.662 VND/khách,16h 25m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,15:35,HAN,19:30,4.542.443 VND/khách,3h 55m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,12:15,HAN,21:45,4.542.443 VND/khách,9h 30m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,20:00,HAN,08:00,4.542.443 VND/khách,12h 0m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,16:45,HAN,08:00,4.542.443 VND/khách,15h 15m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,20:55,HAN,15:05,4.542.443 VND/khách,18h 10m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,20:55,HAN,16:20,4.542.443 VND/khách,19h 25m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,20:55,HAN,16:25,4.542.443 VND/khách,19h 30m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,15:35,HAN,15:05,4.557.915 VND/khách,23h 30m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,15:35,HAN,16:20,4.557.915 VND/khách,24h 45m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,15:35,HAN,16:25,4.557.915 VND/khách,24h 50m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,16:10,HAN,10:35,4.706.670 VND/khách,18h 25m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,12:15,HAN,19:30,4.832.350 VND/khách,7h 15m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,20:55,HAN,09:20,4.832.350 VND/khách,12h 25m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,12:15,HAN,08:00,4.832.350 VND/khách,19h 45m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,15:35,HAN,09:20,4.855.152 VND/khách,17h 45m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,SGN,15:35,HAN,20:25,5.129.589 VND/khách,4h 50m,2025-11-19 23:33:26,traveloka.com
VietJet Air,DAD,22:40,HAN,00:00,687.406 VND/khách,1h 20m,2025-11-19 23:33:26,traveloka.com
Vietravel Airlines,DAD,18:55,HAN,20:15,875.160 VND/khách,1h 20m,2025-11-19 23:33:26,traveloka.com
VietJet Air,DAD,05:45,HAN,07:05,905.566 VND/khách,1h 20m,2025-11-19 23:33:26,traveloka.com
Bamboo Airways,DAD,18:20,HAN,19:45,905.903 VND/khách,1h 25m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,20:20,HAN,21:45,1.288.525 VND/khách,1h 25m,2025-11-19 23:33:26,traveloka.com
Bamboo Airways,DAD,09:30,HAN,10:55,1.298.764 VND/khách,1h 25m,2025-11-19 23:33:26,traveloka.com
Vietravel Airlines,DAD,08:30,HAN,09:50,1.321.650 VND/khách,1h 20m,2025-11-19 23:33:26,traveloka.com
VietJet Air,DAD,18:15,HAN,19:35,1.409.403 VND/khách,1h 20m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,18:05,HAN,19:30,1.457.675 VND/khách,1h 25m,2025-11-19 23:33:26,traveloka.com
VietJet Air,DAD,21:35,HAN,22:55,1.582.049 VND/khách,1h 20m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,06:35,HAN,08:00,1.648.715 VND/khách,1h 25m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,19:00,HAN,20:25,1.817.865 VND/khách,1h 25m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,13:05,HAN,14:30,1.972.279 VND/khách,1h 25m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,13:10,HAN,14:35,1.986.020 VND/khách,1h 25m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,13:40,HAN,15:05,1.986.020 VND/khách,1h 25m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,17:00,HAN,18:25,1.986.020 VND/khách,1h 25m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,15:40,HAN,17:05,2.151.190 VND/khách,1h 25m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,10:15,HAN,11:45,2.151.190 VND/khách,1h 30m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,09:00,HAN,10:25,2.274.570 VND/khách,1h 25m,2025-11-19 23:33:26,traveloka.com
VietJet Air,DAD,07:40,HAN,09:00,2.414.103 VND/khách,1h 20m,2025-11-19 23:33:26,traveloka.com
VietJet Air,DAD,12:20,HAN,13:40,2.414.103 VND/khách,1h 20m,2025-11-19 23:33:26,traveloka.com
VietJet Air,DAD,15:25,HAN,16:45,2.414.103 VND/khách,1h 20m,2025-11-19 23:33:26,traveloka.com
VietJet Air,DAD,16:10,HAN,17:30,2.414.103 VND/khách,1h 20m,2025-11-19 23:33:26,traveloka.com
Bamboo Airways,DAD,23:35,HAN,09:20,3.466.442 VND/khách,9h 45m,2025-11-19 23:33:26,traveloka.com
VietJet Air,DAD,15:20,HAN,21:00,3.553.757 VND/khách,29h 40m,2025-11-19 23:33:26,traveloka.com
VietJet Air,DAD,06:25,HAN,11:10,3.998.844 VND/khách,28h 45m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,17:30,HAN,16:20,8.083.340 VND/khách,22h 50m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,18:30,HAN,00:05,8.381.476 VND/khách,5h 35m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,18:30,HAN,00:25,8.381.476 VND/khách,5h 55m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,20:50,HAN,08:45,8.671.458 VND/khách,11h 55m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,17:30,HAN,18:15,8.671.458 VND/khách,24h 45m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,17:30,HAN,14:30,8.709.506 VND/khách,21h 0m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,18:30,HAN,01:05,8.969.321 VND/khách,6h 35m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,18:30,HAN,08:45,8.969.321 VND/khách,14h 15m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,DAD,18:30,HAN,09:40,9.263.379 VND/khách,15h 10m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, Vietravel Airlines",VDO,08:40,HAN,01:25,3.203.158 VND/khách,16h 45m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, Bamboo Airways",VDO,08:40,HAN,01:35,3.259.729 VND/khách,16h 55m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, Vietravel Airlines",VDO,08:40,HAN,23:15,3.325.918 VND/khách,14h 35m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, VietJet Air",VDO,08:40,HAN,23:55,3.379.407 VND/khách,15h 15m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, VietJet Air",VDO,08:40,HAN,07:50,3.384.202 VND/khách,23h 10m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, VietJet Air",VDO,08:40,HAN,08:25,3.384.202 VND/khách,23h 45m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, VietJet Air",VDO,08:40,HAN,09:00,3.384.202 VND/khách,24h 20m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, VietJet Air",VDO,08:40,HAN,09:30,3.384.202 VND/khách,24h 50m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, VietJet Air",VDO,08:40,HAN,10:40,3.384.202 VND/khách,26h 0m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, Vietravel Airlines",VDO,08:40,HAN,15:20,4.189.198 VND/khách,6h 40m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, Vietravel Airlines",VDO,08:40,HAN,15:55,4.381.258 VND/khách,7h 15m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, VietJet Air",VDO,08:40,HAN,15:10,4.732.594 VND/khách,6h 30m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, Bamboo Airways",VDO,08:40,HAN,15:25,6.433.495 VND/khách,6h 45m,2025-11-19 23:33:26,traveloka.com
VietJet Air,HPH,12:10,HAN,07:05,1.591.566 VND/khách,18h 55m,2025-11-19 23:33:26,traveloka.com
VietJet Air,HPH,12:10,HAN,00:00,1.602.972 VND/khách,11h 50m,2025-11-19 23:33:26,traveloka.com
"VietJet Air, Vietravel Airlines",HPH,12:10,HAN,20:15,1.790.726 VND/khách,8h 5m,2025-11-19 23:33:26,traveloka.com
"VietJet Air, Bamboo Airways",HPH,12:10,HAN,19:45,1.821.469 VND/khách,7h 35m,2025-11-19 23:33:26,traveloka.com
"VietJet Air, Vietravel Airlines",HPH,12:10,HAN,09:50,1.890.716 VND/khách,21h 40m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, VietJet Air",HPH,11:20,HAN,07:05,1.892.059 VND/khách,19h 45m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, VietJet Air",HPH,11:20,HAN,00:00,1.903.465 VND/khách,12h 40m,2025-11-19 23:33:26,traveloka.com
VietJet Air,HPH,12:10,HAN,12:40,2.066.535 VND/khách,24h 30m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, Vietravel Airlines",HPH,11:20,HAN,20:15,2.091.219 VND/khách,8h 55m,2025-11-19 23:33:26,traveloka.com
"Vietnam Airlines, Vietravel Airlines",HPH,11:20,HAN,09:50,2.191.209 VND/khách,22h 30m,2025-11-19 23:33:26,traveloka.com
VietJet Air,HPH,12:10,HAN,19:35,2.324.969 VND/khách,7h 25m,2025-11-19 23:33:26,traveloka.com
"VietJet Air, Vietnam Airlines",HPH,12:10,HAN,19:30,2.373.241 VND/khách,7h 20m,2025-11-19 23:33:26,traveloka.com
"VietJet Air, Vietnam Airlines",HPH,12:10,HAN,18:25,2.901.586 VND/khách,6h 15m,2025-11-19 23:33:26,traveloka.com
"VietJet Air, Vietnam Airlines",HPH,12:10,HAN,17:05,3.066.756 VND/khách,4h 55m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,HPH,11:20,HAN,18:25,3.202.079 VND/khách,7h 5m,2025-11-19 23:33:26,traveloka.com
Vietnam Airlines,HPH,11:20,HAN,17:05,3.367.249 VND/khách,5h 45m,2025-11-19 23:33:26,traveloka.com
