airline,departure_airport,departure_time,destination_airport,destination_time,price,duration_time,crawled_at,source
Vietnam Airlines,SGN,11:05,HAN,13:10,3.868.063 VND/khách,2h 5m,2025-11-15 23:31:04,traveloka.com
VietJet Air,SGN,06:35,HAN,07:05,1.609.689 VND/khách,24h 30m,2025-11-15 23:31:04,traveloka.com
"VietJet Air, Vietravel Airlines",SGN,23:00,HAN,20:15,1.792.150 VND/khách,21h 15m,2025-11-15 23:31:04,traveloka.com
VietJet Air,SGN,23:00,HAN,07:05,1.825.689 VND/khách,8h 5m,2025-11-15 23:31:04,traveloka.com
VietJet Air,SGN,23:00,HAN,22:15,1.825.689 VND/khách,23h 15m,2025-11-15 23:31:04,traveloka.com
VietJet Air,SGN,23:00,HAN,22:55,1.825.689 VND/khách,23h 55m,2025-11-15 23:31:04,traveloka.com
"Bamboo Airways, VietJet Air",SGN,08:50,HAN,07:05,1.843.917 VND/khách,22h 15m,2025-11-15 23:31:04,traveloka.com
VietJet Air,SGN,23:00,HAN,19:35,2.019.200 VND/khách,20h 35m,2025-11-15 23:31:04,traveloka.com
VietJet Air,SGN,05:30,HAN,13:05,2.019.200 VND/khách,31h 35m,2025-11-15 23:31:04,traveloka.com
VietJet Air,SGN,06:35,HAN,19:35,2.235.200 VND/khách,13h 0m,2025-11-15 23:31:04,traveloka.com
"VietJet Air, Bamboo Airways",SGN,06:35,HAN,21:40,2.310.162 VND/khách,15h 5m,2025-11-15 23:31:04,traveloka.com
"Bamboo Airways, VietJet Air",SGN,06:15,HAN,19:35,2.380.699 VND/khách,13h 20m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,22:25,HAN,18:25,3.683.812 VND/khách,20h 0m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,22:25,HAN,19:30,3.683.812 VND/khách,21h 5m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,22:25,HAN,20:25,3.683.812 VND/khách,22h 0m,2025-11-15 23:31:04,traveloka.com
VietJet Air,SGN,21:25,HAN,09:00,3.696.366 VND/khách,11h 35m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,22:25,HAN,07:30,3.976.331 VND/khách,9h 5m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,22:25,HAN,09:20,3.976.331 VND/khách,10h 55m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,22:25,HAN,13:35,3.976.331 VND/khách,15h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,22:25,HAN,23:30,3.976.331 VND/khách,25h 5m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,22:25,HAN,11:05,4.276.502 VND/khách,12h 40m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,22:25,HAN,14:20,4.276.502 VND/khách,15h 55m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,22:25,HAN,16:20,4.276.502 VND/khách,17h 55m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,21:20,HAN,18:25,4.276.502 VND/khách,21h 5m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,21:20,HAN,19:30,4.276.502 VND/khách,22h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,21:20,HAN,20:25,4.276.502 VND/khách,23h 5m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,21:20,HAN,07:30,4.572.847 VND/khách,10h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,21:20,HAN,09:20,4.572.847 VND/khách,12h 0m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,21:20,HAN,13:35,4.572.847 VND/khách,16h 15m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,SGN,21:20,HAN,11:05,4.865.092 VND/khách,13h 45m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,22:00,SGN,00:05,2.354.900 VND/khách,2h 5m,2025-11-15 23:31:04,traveloka.com
Bamboo Airways,HAN,23:55,SGN,03:40,1.972.966 VND/khách,3h 45m,2025-11-15 23:31:04,traveloka.com
Vietravel Airlines,HAN,20:10,SGN,22:25,2.055.670 VND/khách,2h 15m,2025-11-15 23:31:04,traveloka.com
SUN PhuQuoc AIRWAYS,HAN,09:35,SGN,11:45,2.138.360 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Bamboo Airways,HAN,10:10,SGN,12:25,2.159.707 VND/khách,2h 15m,2025-11-15 23:31:04,traveloka.com
Vietravel Airlines,HAN,10:05,SGN,12:20,2.232.780 VND/khách,2h 15m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,19:05,SGN,21:15,2.354.900 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
SUN PhuQuoc AIRWAYS,HAN,18:55,SGN,21:05,2.381.400 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
SUN PhuQuoc AIRWAYS,HAN,21:15,SGN,23:25,2.381.400 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,05:45,SGN,07:55,2.475.312 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,06:00,SGN,08:10,2.675.901 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
SUN PhuQuoc AIRWAYS,HAN,15:15,SGN,17:25,2.804.948 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,05:00,SGN,07:10,2.889.818 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,10:05,SGN,12:10,2.928.539 VND/khách,2h 5m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,11:25,SGN,13:30,3.101.132 VND/khách,2h 5m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,08:40,SGN,10:50,3.101.132 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,11:25,SGN,13:35,3.101.132 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,13:35,SGN,15:45,3.101.132 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,14:00,SGN,16:10,3.101.132 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,17:10,SGN,19:20,3.101.132 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,17:20,SGN,19:30,3.101.132 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,18:10,SGN,20:20,3.101.132 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,20:05,SGN,22:15,3.101.132 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,23:40,SGN,01:50,3.101.132 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,08:55,SGN,11:10,3.101.132 VND/khách,2h 15m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,15:35,SGN,17:50,3.101.132 VND/khách,2h 15m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,15:55,SGN,18:10,3.101.132 VND/khách,2h 15m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,23:00,SGN,01:10,3.160.831 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,07:00,SGN,09:10,3.167.035 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,19:40,SGN,21:50,3.613.708 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,20:30,SGN,22:40,3.613.708 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,20:35,SGN,22:45,3.613.708 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietravel Airlines,HAN,08:50,SGN,11:05,3.677.520 VND/khách,2h 15m,2025-11-15 23:31:04,traveloka.com
Vietravel Airlines,HAN,10:50,SGN,13:05,3.677.520 VND/khách,2h 15m,2025-11-15 23:31:04,traveloka.com
Vietravel Airlines,HAN,16:10,SGN,18:25,3.677.520 VND/khách,2h 15m,2025-11-15 23:31:04,traveloka.com
Bamboo Airways,HAN,19:30,SGN,21:40,3.788.622 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,08:00,SGN,10:10,3.868.063 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,10:00,SGN,12:10,3.868.063 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,12:00,SGN,14:10,3.868.063 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,12:00,SGN,14:10,3.868.063 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,14:30,SGN,16:40,3.868.063 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,18:00,SGN,20:10,3.868.063 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,18:00,SGN,20:10,3.868.063 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,21:00,SGN,23:10,3.868.063 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,22:00,SGN,00:10,3.868.063 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,23:25,SGN,01:35,9.118.945 VND/khách,2h 10m,2025-11-15 23:31:04,traveloka.com
"Bamboo Airways, VietJet Air",HAN,13:50,SGN,08:35,2.093.919 VND/khách,18h 45m,2025-11-15 23:31:04,traveloka.com
"Vietravel Airlines, VietJet Air",HAN,06:25,SGN,06:50,2.335.682 VND/khách,24h 25m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,06:00,SGN,23:55,2.385.432 VND/khách,17h 55m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,09:00,SGN,02:00,2.402.317 VND/khách,17h 0m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,07:35,SGN,02:00,2.402.317 VND/khách,18h 25m,2025-11-15 23:31:04,traveloka.com
"Bamboo Airways, Vietnam Airlines",HAN,13:50,SGN,08:55,2.416.209 VND/khách,19h 5m,2025-11-15 23:31:04,traveloka.com
"Vietravel Airlines, VietJet Air",HAN,06:25,SGN,23:55,2.424.217 VND/khách,17h 30m,2025-11-15 23:31:04,traveloka.com
"VietJet Air, Vietnam Airlines",HAN,07:10,SGN,15:05,3.186.553 VND/khách,7h 55m,2025-11-15 23:31:04,traveloka.com
"Bamboo Airways, VietJet Air",HAN,13:50,SGN,20:30,3.393.636 VND/khách,6h 40m,2025-11-15 23:31:04,traveloka.com
Bamboo Airways,HAN,18:20,SGN,01:05,3.397.375 VND/khách,6h 45m,2025-11-15 23:31:04,traveloka.com
"VietJet Air, Vietnam Airlines",HAN,07:10,SGN,16:25,3.500.565 VND/khách,9h 15m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,07:10,SGN,14:05,3.514.917 VND/khách,6h 55m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,07:10,SGN,20:30,3.514.917 VND/khách,13h 20m,2025-11-15 23:31:04,traveloka.com
Bamboo Airways,HAN,12:50,SGN,01:05,3.661.991 VND/khách,12h 15m,2025-11-15 23:31:04,traveloka.com
"Vietnam Airlines, VietJet Air",HAN,11:20,SGN,20:30,3.801.854 VND/khách,9h 10m,2025-11-15 23:31:04,traveloka.com
VietJet Air,HAN,15:25,SGN,20:30,3.946.917 VND/khách,5h 5m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,11:20,SGN,08:55,3.975.941 VND/khách,21h 35m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,11:20,SGN,14:55,5.315.105 VND/khách,3h 35m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,11:20,SGN,16:25,5.904.184 VND/khách,5h 5m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,16:45,SGN,09:45,6.350.298 VND/khách,17h 0m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,13:45,SGN,09:45,6.350.298 VND/khách,20h 0m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,17:00,SGN,09:45,6.650.441 VND/khách,16h 45m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,15:00,SGN,09:45,6.650.441 VND/khách,18h 45m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,09:55,SGN,09:45,7.243.346 VND/khách,23h 50m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,16:45,SGN,22:35,7.389.592 VND/khách,5h 50m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,13:45,SGN,22:35,7.389.592 VND/khách,8h 50m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,13:45,SGN,20:35,7.539.664 VND/khách,6h 50m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,17:00,SGN,22:35,7.685.908 VND/khách,5h 35m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,15:00,SGN,22:35,7.685.908 VND/khách,7h 35m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,15:00,SGN,20:35,7.832.153 VND/khách,5h 35m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,21:10,SGN,09:30,7.832.153 VND/khách,12h 20m,2025-11-15 23:31:04,traveloka.com
Vietnam Airlines,HAN,21:10,SGN,07:30,8.132.295 VND/khách,10h 20m,2025-11-15 23:31:04,traveloka.com
